day,ua_browser_version,ua_browser,ua_form_factor,ua_os_version,ua_os,page_path,page_resource_id,page_type,page_url,location_city,location_region,location_country,referrer_host,referrer_name,referrer_path,referrer_source,referrer_terms,referrer_url,total_sessions,total_carts,total_checkouts,total_orders_placed,total_conversion,avg_duration,total_bounce_rate,total_pageviews,total_visitors
2020-09-27,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0fwxlOki95BDvA9gfMUqAtee3ieEHcp4aJzMVaRNKYWoCXbjamvQcDSmE,Brooklyn,New York,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-27,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,San Juan,,Puerto Rico,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-27,160,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Ferrum,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-27,85,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Brisbane,Queensland,Australia,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2020-09-27,289,Facebook,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Dallas,Texas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,1,0,0,2m18s,0,7,1
2020-09-27,289,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Brooklyn,New York,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-27,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2FXimHyBRkNuFRZ3lVQvLTEmtyv5QVxtODrexDe1vIhYRJC6PWSnCD99A,Memphis,Tennessee,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-27,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1dbJJg1y4GR1SPwRsjehmkuZgBz1el06rxsTZqhiI44h7t3OdqJD831YU,Le Roy,New York,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,6s,0,2,1
2020-09-28,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3136aVuTV6oLTolAApuMNz5oc7EIHSMLwM3BH31DIBXfEPFqvLNjhf-qs,Dorchester,Massachusetts,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-28,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/,,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-28,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-28,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2j3vDsSqd1t9PeMHBFJSpRz758ShbiXP4fu46Y3FfCb66t23bfSiV6mIM,Staten Island,New York,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,28s,0,2,1
2020-09-28,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2PeA8_xhGkhYZXR3Zr1q-cso37DpoTtefoihJ2W4USpFicz7FCCP-75zM,Front Royal,Virginia,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-28,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2jrd43b4w-VG0BsxqnSE04SI838dFc7hWLbDoTI3CwrIVdDH4yHhRxHV0,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-28,289,Facebook,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Sacramento,California,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-28,160,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Niederhoerlen,Hesse,Germany,,,,Direct,,,1,0,0,0,0,9s,0,2,1
2020-09-28,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2-4pSlUYtxJHOYcZzVtbXzdZSVo4huEazKMwNEySwJKF2Bq9V7zniC6cI,Baltimore,Maryland,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-28,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0evwiM4pXNdRp60WviN9xHWwFmNhcXL12BFDFSFOy5wcIy_zxV9ZktQII,Bartlett,Illinois,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-28,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2wyy9vdhStKCC-F6vOSYRBawnSNcz3IzgV03pM0Rg4_wqSyJJcXdb1A_s,Roswell,Georgia,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-28,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR379VZQ7dTvJo_m5oiO5zP3stfDr98Ho1QRceVACA8XzojYtIWPBbUjghk,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-29,85,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Orleans,Ontario,Canada,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2020-09-29,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0tLeGUxEiTklVZ5QJBf-hpSO8GgmUFQ5hfNvCZFZOB9uhKK4cD3U5PGwo,Clarksburg,Maryland,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-29,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Mountain View,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-29,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-29,289,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Roanoke,Virginia,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-29,85,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Fort Meade,Florida,United States,www.bing.com,Bing,,Search,,www.bing.com,1,1,1,1,1,3m24s,0,10,1
2020-09-30,85,Chrome Mobile,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Philadelphia,Pennsylvania,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-30,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-30,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Anaheim,California,United States,,,,Direct,,,1,0,0,0,0,19s,0,3,1
2020-09-30,85,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,,Australia,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2020-09-30,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/,,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-09-30,289,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Salida,California,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-30,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3nrBChOMTJKcsAxGmcKZSa3HhoBTWUJ_H0BiOGBoDB6DDed2iLqH4vxug,Georgetown,Texas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,53s,0,3,1
2020-09-30,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1hhYk-hqvGEngfpySTrzMn55l9WtSHovT6KIuvAkggH1ROnfGXdjDWP-o,Willits,California,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-30,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3Dca2qgHX7S_amYWMgsJeHUMMiOcaDh6-dgZcGz-kJ8Ne4TofvXCk2m7E,Denver,Colorado,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,19s,0,3,1
2020-09-30,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1LOwpTwDEYYMcpq2MetdIyJHdK61NOoiIUAuAzcRR49CQQV1CYSaSX8FU,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-09-30,161,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Anaheim,California,United States,,,,Direct,,,1,0,0,0,0,1m9s,0,4,1
2020-09-30,85,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1JzPCVrYTAw3vLJnOx9BdBzhSkYu9lgyl1vJ1eisevBW4E9DBdQF8PjWc,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2020-10-01,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3xwHlwZ7vnFYrPjj2lt2TFiIMFZAlZCXBw_45jOD-jSkpluGlpZJjCu8Q,Charlotte,North Carolina,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-10-01,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Mountain View,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-10-01,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-10-01,66,Chrome Mobile,Mobile,6,Android,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-10-01,17,Firefox,Desktop,XP,Windows,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-10-01,289,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-10-01,85,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Leominster,Massachusetts,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,2m35s,0,5,1
2020-10-01,289,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Binghamton,New York,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,13s,0,2,1
2020-10-02,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/,,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-10-02,289,Facebook,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Anaheim,California,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-10-02,161,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,The Bronx,New York,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-10-02,69,Chrome Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Adliswil,Zurich,Switzerland,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2020-10-02,161,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,,,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-10-02,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1CuJQy6HbNcMm8oqqdU7XLDSbo2t_6X9A65ztkfmdT98ZwnqfFhJ1sBo4,Sewell,New Jersey,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-10-02,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-10-02,85,Chrome Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,,,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-10-02,,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2xfjKzFyl1sx_ff6a91pyl9S-GeYikKiYnfsF0OdFCkmTYvuSo7-YawiA,Detroit,Michigan,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-10-02,85,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Holte,Capital Region,Denmark,www.qwant.com,,,Unknown,,www.qwant.com,1,0,0,0,0,0s,1,1,1
2020-10-03,85,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Reading,England,United Kingdom,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2020-10-03,76,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2020-10-03,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-10-03,85,Chrome,Desktop,10,Windows,/apps/help-center,,App Generated,https://thebeardroller.com/apps/help-center,Chicago,Illinois,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2020-10-03,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Matthews,North Carolina,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,1,1,1,1,3m25s,0,2,1
2020-10-03,84,Chrome Mobile,Mobile,8,Android,,,Homepage,https://thebeardroller.com/,Beloit,Wisconsin,United States,www.google.com.pr,Google,,Search,,www.google.com.pr,1,0,0,0,0,0s,1,1,1
